date_time,check1.5,flag_tot,flag1.3,flag1.5,flag1.6,flag1.7,flag2.1,flag2.3,flag2.6,flag4.1,flag4.2,flag5.1,flag6.1,humid_rel_max,humid_rel_min,rad_solar_max,rad_solar_sd,rad_uv_max,rad_uv_sd,rad_uv_tot,rain_tot,temp_air_max,temp_air_min,temp_ground_avg,temp_ground_min,wind_dir,wind_dir_sd,wind_speed,wind_speed_max
"2020-11-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.7,51.86,1083,418.5,53.2,19.98,1.431,0,28.86,17.24,24.35,18.03,15.35,31.63,2.012,7.475
"2020-11-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.6,53.8,1137,415.4,53,19.87,1.422,0,28.94,19.84,25.47,20.55,25.69,30.3,1.812,6.275
"2020-11-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,53.78,1329,374.5,55.02,17.44,1.184,0,30.13,19.26,25.53,19.92,29.12,42.56,1.381,6.575
"2020-11-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.7,53.57,1183,384.4,53.4,17.94,1.242,0,30.04,18.23,25.6,18.93,18.68,35.68,1.452,6.35
"2020-11-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.4,60.22,1122,398.4,50.77,18.72,1.301,0,30.1,20.78,27.09,21.22,23.45,38.9,1.7,6.8
"2020-11-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,81.5,740.8,147.3,36.82,8.51,0.574,2.286,26.86,20.2,23.94,20.56,163.8,55.92,1.229,5.825
"2020-11-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,91.3,61.84,1485,209,68.47,11.46,0.715,0,26.38,19.88,22.37,20.15,177.1,45.86,1.177,5.225
"2020-11-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96,55.94,1502,343,65.13,16.93,1.11,0,28.52,17.9,24.51,18.45,12.99,43.76,1.683,6.95
"2020-11-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,95.7,73.4,341.1,76.8,20.64,5.013,0.367,0,27.07,21.7,24.34,22.05,3.396,52.87,1.051,4.7
"2020-11-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.1,60.13,1306,338.1,60.07,16.48,1.106,0,32.69,20.54,27.29,20.9,20.83,56.78,1.628,7.25
"2020-11-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.5,36.3,1067,413,51.78,19.62,1.374,5.588,38.91,22.25,29.97,22.06,49.99,78.96,1.704,7.25
"2020-11-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,77.66,1358,192.2,62.72,10.64,0.571,5.588,25.2,19.66,22.6,20.33,172.2,47.04,1.33,5.9
"2020-11-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,71.96,1437,317.1,65.34,15.67,0.957,1.524,28.04,19.39,24.08,20,155.9,58.27,0.927,4.55
"2020-11-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,71.3,1210,161.8,55.64,9.06,0.65,7.366,25.9,20.45,22.91,20.84,166.1,45.45,1.413,5.6
"2020-11-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,95.7,72.27,1295,255.2,60.59,12.98,0.88,0,28,19.63,24.62,20.3,12.05,41.8,1.602,6.65
"2020-11-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.6,57.08,1381,337.1,61.7,16.88,1.071,0.508,28.86,20.73,24.61,21.2,163.3,61.93,1.533,7.175
"2020-11-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,93.6,57.62,1435,400.8,62.71,19.29,1.342,0,28.09,18.5,24.83,18.8,40.58,79.61,1.616,7.175
"2020-12-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,34.29,1112,425.4,52.59,20.15,1.319,7.366,37.39,20.69,26.86,21.04,44.49,90.7,1.456,6.05
"2020-12-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.4,65.39,1350,253.2,62.62,13.51,0.848,0.508,24.93,19.01,21.63,19.61,171.4,44.92,1.265,6.05
"2020-12-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.9,58.35,1506,305.1,63.42,14.95,0.988,0,27.45,17.68,23.34,18.38,20.15,64.25,1.476,6.275
"2020-12-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,56.74,1279,204.7,54.01,10.71,0.641,10.41,27.9,18.7,22.2,19.23,166.1,65.31,1.099,5.525
"2020-12-05",NA,1,0,NA,0,0,0,0,1,0,0,0,0,100,96.6,454.7,69.69,29.95,4.833,0.305,34.8,21.84,18.62,20.54,19.18,153.7,70.84,0.754,5.825
"2020-12-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,61.54,1391,403.1,63.11,19.43,1.382,0,29.18,18.67,24.85,19,19.66,30.3,1.738,6.95
"2020-12-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,67.33,1452,418.6,65.14,20.5,1.38,0,29.74,19.86,25.93,20.73,35.37,26.31,1.503,7.175
"2020-12-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.6,56.11,1372,429.1,63.31,20.86,1.495,0,29.12,19.27,26.24,20.19,24.59,26.08,1.824,6.8
"2020-12-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.9,57.59,1290,379.6,58.66,18.73,1.31,0,29.62,20.34,25.91,21.29,8.15,36.27,2.103,8.37
"2020-12-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.8,66.14,1233,396.1,57.65,19.5,1.321,0.762,29.81,20.96,27.35,21.3,32.59,29.7,1.432,6.5
"2020-12-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,49.35,1194,392.6,57.04,19.38,1.318,0.762,34.29,22.35,28.2,23,19.02,40.96,1.577,6.2
"2020-12-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.5,57.25,1107,409.4,54.81,20.16,1.427,0,34.35,23.13,29.07,23.4,70.72,51.99,1.112,5.6
"2020-12-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,59.71,1317,417.3,58.86,20.41,1.483,0,31.99,22.38,28.95,23.58,80.3,57.63,1.32,5.75
"2020-12-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,63.35,1271,416.8,60.17,20.42,1.423,0,34.12,20.88,29.68,21.64,22.11,29.66,1.539,6.8
"2020-12-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.2,65.63,1436,276.9,65.74,14.43,0.759,1.016,32.88,24.13,27.79,24.21,94.5,64.53,0.852,4.7
"2020-12-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.2,54.56,1486,319.6,66.04,16.44,1.071,0,29.22,22.54,25.49,22.55,161.9,45.58,1.434,8.6
"2020-12-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97,61.78,1543,331.6,71.61,17.19,1.156,0,30.54,21.02,27.4,21.49,91.5,61.91,1.141,5.3
"2020-12-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,82.8,489.7,109.3,30.14,7.102,0.449,4.318,27.11,21.16,24.64,21.51,35.23,46.15,0.432,3.2
"2020-12-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,55.68,1447,426.4,66.35,20.72,1.469,0,30.88,19.03,26.84,19.24,46.34,39.72,1.251,6.125
"2020-12-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,55.71,1406,414.2,64.12,20.2,1.454,0,32.68,20,28.28,20.56,22.31,32.68,1.567,6.65
"2020-12-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99,56.92,1421,422.8,66.75,20.56,1.459,0,32.97,22.91,29.23,23.46,24.32,28.55,1.592,6.5
"2020-12-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,64.06,1458,372.1,67.16,18.94,1.076,0,33.42,22.33,28.43,22.52,26.85,28.67,1.469,6.275
"2020-12-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,44.69,1338,354.3,63.71,17.88,0.909,34.29,39.58,22.89,28.59,23.36,9.49,83.1,1.375,6.575
"2020-12-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,58.2,1375,353.4,66.75,17.98,1.209,0,29.8,22.47,26.31,22.49,154.9,50.59,1.282,6.125
"2020-12-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,70.36,1598,230,72.94,12.38,0.801,20.83,28.66,21.24,25.15,21.5,62.36,41.03,0.872,5.3
"2020-12-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,64.13,1446,422,65.94,20.44,1.432,0,32.1,19.85,27.62,20.54,32.98,34.7,1.272,6.05
"2020-12-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.5,61.11,1280,410.5,58.66,19.8,1.431,0,33.82,24.05,29.38,24.47,16.98,41.36,1.816,6.5
"2020-12-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,63.97,1440,356.7,66.15,18.04,1.211,0,30.34,21.39,27.17,22.86,159.8,45.44,1.1,5
"2020-12-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,61.73,1140,421.6,55.62,20.82,1.533,0,33.35,20.23,28.72,21.36,19.02,31.4,1.572,7.25
"2020-12-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,48,1113,431.9,55.42,21.15,1.553,0,36.05,23.81,30.84,24.69,27.13,56.41,1.613,5.975
"2020-12-31",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.3,62.45,1352,399.3,65.23,20.05,1.446,0,34.85,23.7,30.85,24.22,53.48,63.28,1.587,6.5
"2021-01-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.7,69.38,1571,278.7,76.26,15.04,0.827,0,30.27,21.83,26.29,21.99,161.4,50.38,1.703,6.8
"2021-01-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.2,64.82,1467,211.5,71.02,12.03,0.727,4.826,26.92,18.98,22.06,19.49,185.8,48.6,1.516,6.5
"2021-01-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.5,65.02,1642,262.1,77.17,14.29,0.961,0,28.82,19.27,24.92,19.58,141.5,61.97,1.001,5.15
"2021-01-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.6,61.56,1479,333.5,64.63,17.34,1.166,2.794,32.02,22.23,28.08,22.88,32.41,36.49,1.087,6.5
"2021-01-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,63.11,1316,381.4,60.89,18.95,1.14,7.62,32.02,23.2,27.72,24.43,7.828,38.48,1.35,6.95
"2021-01-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,71.45,798.6,175.7,47.95,10.42,0.686,20.07,27.97,22.88,25.38,22.86,185.5,41.33,1.18,5.9
"2021-01-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.7,67.98,1176,215.5,54.32,11.78,0.842,0,27.66,21.51,25.03,21.34,176.9,46.9,1.325,5.225
"2021-01-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.1,62.09,1498,390.9,67.56,19.23,1.36,0,31.42,21.19,27.66,21.46,71.72,70.59,1.139,5.375
"2021-01-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.9,60.51,1470,423.4,67.97,20.08,1.399,0,30.82,21.07,28.16,21.92,60.68,27.84,1.018,5.9
"2021-01-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,55.26,1525,427.9,68.26,20.16,1.402,0,33.07,19.88,28.14,20.8,95.6,74.43,1.054,4.7
"2021-01-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,51.64,1304,438,61.09,21.4,1.551,2.54,32.16,20.91,27.65,21.52,143.2,61.36,1.175,5.075
"2021-01-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.2,49.66,1105,424.6,55.12,21,0.785,0,32.59,23.91,30.59,24.84,67.73,27.66,1.611,5.825
"2021-01-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.6,47.28,1389,396.6,64.73,19.97,1.371,0,33.57,22.47,29.18,23.1,102.7,39.5,0.914,5.975
"2021-01-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,52.13,1200,428.9,57.55,21.23,1.516,0,31.95,21.45,28.88,22.42,74.92,35.48,1.085,6.425
"2021-01-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,56.16,1335,407.5,61.89,19.84,1.427,0,34.13,21.24,30.06,22.46,22.13,33.41,1.722,7.1
"2021-01-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.4,38.53,1255,364,56.84,17.57,0.949,1.27,39.77,24.42,28.99,24.57,20.65,88.2,1.483,6.575
"2021-01-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.4,62.95,1484,239.1,67.56,13.14,0.731,0,30.18,23.31,26.27,23.41,168.3,47.45,1.259,5.45
"2021-01-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,94.5,55.12,1565,342.3,73.02,16.82,1.179,0,31,21.23,26.66,21.38,161.2,47.97,1.091,5.3
"2021-01-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.1,46.69,1362,439.9,62.3,21.13,1.529,0,31.66,19.54,27.74,20.03,52.4,36.16,1.123,6.8
"2021-01-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,55.81,1473,334.6,63.93,15.44,1.046,0,32.76,19.5,26.85,20,181.4,50.7,1.266,5.825
"2021-01-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.5,55.85,1689,358.4,69.78,17.39,1.16,0,32.61,21,27.73,21.81,152.1,57.76,1.211,5.225
"2021-01-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,54.29,1443,418,63.11,19.22,1.359,0,32.46,19.18,27.98,19.22,47.88,36.95,1.006,6.275
"2021-01-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.1,56.73,1404,396.5,62.3,19.3,1.346,0,34.09,20.12,29.7,20.15,26.7,43.81,1.39,6.875
"2021-01-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.6,66.98,1459,259.4,65.94,13.2,0.802,14.73,33.69,22.55,28.66,23.02,79.84,61.05,1.661,9.35
"2021-01-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,85.7,975,141.3,44.31,8.18,0.423,57.4,25.38,19.76,22.43,20.04,187,45.07,1.534,6.5
"2021-01-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.4,65.68,1505,336.2,69.99,16.89,1.172,0,32.28,20.97,27.48,21.49,5.169,49.66,1.264,5.225
"2021-01-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,50.38,1288,416.2,59.87,20.21,1.407,0,35.98,24.24,30.07,24.55,7.041,33.14,1.751,6.05
"2021-01-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,83.1,695.6,149.2,37.63,8.94,0.595,14.22,26.9,21.17,23.81,21.85,193.7,43.64,1.405,5.45
"2021-01-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98,60.1,1448,396.4,66.25,19.38,1.369,0,31.6,21.08,27.32,21.44,171.2,51.14,0.922,4.7
"2021-01-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,62.34,1356,332.2,62.7,16.79,1.14,0,32.53,22.87,28.52,23.59,69.33,45.69,0.705,5.3
"2021-01-31",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.7,58.02,1384,400.6,63.41,19.72,1.268,0,34.17,24.68,29.93,25.56,6.51,34.03,1.369,5.45
"2021-02-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99,57.29,1547,320.8,71.73,16.36,0.94,32,35.2,19.11,27,19.52,79.27,97.7,1.645,6.275
"2021-02-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.2,71.04,1041,163,48.56,9.24,0.52,1.27,25.92,19.25,22.37,19.6,174.2,48.27,1.343,5.225
"2021-02-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,82,660.1,155.7,37.43,9.28,0.667,4.826,28.89,19.64,23.6,20.22,191.9,38.07,0.88,4.325
"2021-02-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,57.26,1362,391.7,63.01,19.2,1.182,4.064,35.01,22.63,28.37,23.2,354.1,50.72,0.681,4.775
"2021-02-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,69.87,1283,315.1,60.48,15.9,1.054,0,32.12,23.3,27.58,23.9,164.8,44.92,0.808,4.025
"2021-02-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,62.1,1339,342.1,64.93,17.27,1.152,0,31.38,22.68,27.75,23.57,120.1,52.05,0.736,4.475
"2021-02-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.4,58.28,1444,249.3,66.55,13.44,0.851,0,32.73,21.95,27.74,23.06,24.23,36.43,0.59,3.65
"2021-02-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,57.68,1381,397.8,63.11,19.43,1.323,0,33.32,22.23,29.21,22.92,54.83,44.18,0.778,5.45
"2021-02-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.3,63.43,829,198.3,41.06,11.1,0.698,0.254,30.16,22.64,26.79,23.29,147.5,50.11,0.575,3.5
"2021-02-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,63.01,1510,395.3,67.16,19.39,1.329,9.65,32,22.47,28.18,23.1,123.4,51.1,0.791,4.55
"2021-02-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.4,62.86,1495,327.9,70.7,16.48,1.133,0.762,31.21,22.94,27.71,23.32,162.6,43.86,0.985,5.075
"2021-02-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,71.77,1451,329.9,69.99,16.89,0.942,25.65,30.96,23.08,26.89,23.41,131,49.55,1.058,6.725
"2021-02-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,75.28,1398,255.7,67.77,13.11,0.583,100.8,31.1,24.01,26.11,24.4,137.3,63.93,0.765,6.425
"2021-02-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,79.7,1575,233.5,74.46,12.66,0.614,38.86,29.64,24.18,26.28,24.55,90.1,33.06,0.529,4.85
"2021-02-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,69.64,1379,326.8,65.23,17.12,1.018,21.59,32.11,20.89,26.69,21.25,158.3,45.49,1.162,7.55
"2021-02-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,67.48,810,158.1,43.5,9.24,0.588,11.68,24.7,19.58,21.69,19.79,182.2,51.77,2.759,8.37
"2021-02-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,91.3,69.75,1494,235.3,68.88,12.56,0.886,0,26.78,20.7,23.56,20.53,182.6,50.33,2.007,7.4
"2021-02-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.7,64.19,1385,411.6,63.72,19.8,1.366,0,31.61,20.34,27.1,20.38,173.5,46.36,1.048,4.55
"2021-02-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.6,81.4,1374,192.5,68.18,10.66,0.625,5.842,27.73,23.8,25.72,24.05,176.6,50.13,1.794,6.575
"2021-02-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,65.3,1280,373.4,62.3,18.87,1.277,0.762,32.44,23.68,27.8,23.89,184.9,47.98,1.472,5.75
"2021-02-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.8,57.55,1305,389.3,57.75,18.89,1.278,0,32.81,23.25,27.97,23.04,169.2,51.67,1.245,4.7
"2021-02-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,76.79,1024,195.6,48.65,10.94,0.714,1.778,26.92,22.31,25.39,23.34,178.7,41.96,0.76,3.95
"2021-02-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,54.53,1277,397.7,57.24,19.03,1.298,0.254,31.55,21.62,27.62,22.24,11.15,31.12,1.24,5.825
"2021-02-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.8,70.55,1202,268.4,54.11,13.34,0.813,0.508,30.84,23.27,26.91,23.88,196.9,59.04,0.464,3.875
"2021-02-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,77.08,1314,173.5,59.08,9.09,0.589,6.35,27.6,19.17,23.98,20.23,203.7,36.93,0.751,6.8
"2021-02-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99,68.84,1473,279.1,68.37,14.4,0.941,0.762,28.62,20.24,24.22,20.54,180.1,46.88,1.045,4.85
"2021-02-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.5,54.66,1370,387.1,62.71,18.62,1.246,0,29.62,18.9,24.46,19.22,177.8,47.46,0.94,5
"2021-02-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.8,57.23,1028,262.6,47.54,13.76,0.919,1.016,28.3,18.36,23.39,18.78,181.7,42.51,0.829,4.475
"2021-03-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.8,62.28,1630,344.5,70.39,17.02,1.078,4.318,30.47,18.63,24.09,19.09,172.4,51.63,0.944,4.325
"2021-03-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,60.12,1481,338.3,68.27,16.75,1.141,0.508,30.11,19.84,25.41,20.61,148.2,61.87,0.756,4.55
"2021-03-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,51.41,1150,396.8,51.58,18.28,1.257,0,30.47,19.36,26.29,20.58,115.8,62.83,0.779,4.625
"2021-03-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99,47.62,1019,388.5,48.55,18.01,1.243,0,31.64,17.68,26.3,19.18,125.4,67.4,0.84,5.45
"2021-03-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,51.9,1223,377.6,51.58,17.39,1.17,0.762,32.54,18.05,27.37,19.29,107.2,67.72,0.762,4.1
"2021-03-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,61.15,1378,343.1,62.91,16.53,1.029,3.556,30.62,21.6,26.2,22.09,151.2,55.72,0.925,4.625
"2021-03-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.1,67.19,1181,201.2,53.81,10.81,0.694,0,29.26,22.38,26.73,22.89,35.5,24.78,0.926,4.7
"2021-03-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,95.8,55.95,1150,375.9,53.2,18.04,1.158,0,32.65,22.68,28.12,23.39,11.62,30.75,1.626,7.025
"2021-03-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,68.78,1318,306.2,53.8,14.19,0.863,0,31.55,22.51,28.22,22.38,18.88,44.74,1.113,5.075
"2021-03-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.8,37.77,957,361.5,46.72,16.91,1.137,0,39.12,24.34,30.69,23.8,3.038,32.59,1.523,5.675
"2021-03-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.3,33.23,989,359.9,48.85,17.2,1.151,0,39.09,21.74,29.3,22.08,126.5,78.66,1.227,5.225
"2021-03-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,66.64,1326,305.9,56.74,15.11,0.859,14.22,31.43,21.44,26.44,21.93,162.3,57.65,0.988,4.025
"2021-03-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,61,1246,368.4,56.03,17.67,1.177,0,31.53,20.94,27.33,21.41,33.17,35.64,0.917,5.45
"2021-03-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,50.94,1102,373.9,51.99,18.03,1.169,0,31.74,20.82,27.52,21.54,42.05,40.55,0.935,5.225
"2021-03-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,43.34,1048,366.5,50.77,18,1.213,0,32,19.3,27.65,20.29,35.94,44.13,0.912,5.075
"2021-03-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,52.07,1109,363.9,52.69,17.2,1.128,0,33.24,19.87,28.22,21.17,28.53,38.94,0.925,5.375
"2021-03-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,55.81,1114,309.6,49.96,14.31,0.893,8.13,33.33,21.21,27.84,22.78,8.22,44.16,0.901,5.9
"2021-03-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,61.84,1230,270.4,51.78,13.14,0.786,0.254,31.1,21.33,26.35,22.58,163,47.35,0.34,3.5
"2021-03-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,54.74,1107,325.3,48.95,15.35,1.004,0,32.79,21.9,27.39,22.37,153.9,63.59,0.697,4.25
"2021-03-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.6,62.22,1243,323.6,54.01,15.46,0.981,1.016,30.93,21.95,27.02,22.78,98.1,57.33,0.778,4.55
"2021-03-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,69.91,1107,214.1,47.74,11.21,0.698,2.54,29.25,21.97,24.81,22.31,194,53.27,0.974,6.05
"2021-03-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,95.3,62.95,1269,283.7,58.26,14.01,0.914,0,28.4,19.44,23.9,19.76,181.5,45.06,1.159,5.15
"2021-03-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.9,47.32,1106,355.4,51.98,17.11,1.124,0,29.17,17.99,23.88,18.26,171.9,45.73,0.908,4.625
"2021-03-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.5,48.91,1131,334.1,53.8,16.08,0.996,0,29.61,19.07,24.21,19.31,159.2,50.1,0.757,4.325
"2021-03-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.4,59.89,1439,161.1,61.49,8.95,0.499,16.51,28.15,19.56,23.27,20.37,97.6,65.53,0.791,4.775
